STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
1013065,FSB 95DR,436595.57,3681589.89,33.2732062144,-81.6808178449,2003-08-13 00:00:00,2003-07-14 00:00:00,2003-08-13 00:00:00,2003,TECHNETIUM-99,127,pCi/L,24.1,pCi/L,27948325,27575650,282,284.39999999999998,209.39999999999998,189.39999999999998
1013089,FSB107D,436846.54,3681842.5,33.2754993891,-81.678140782,2003-08-15 00:00:00,2003-07-17 00:00:00,2003-08-15 00:00:00,2003,TECHNETIUM-99,70.1,pCi/L,20.9,pCi/L,27974077,27575456,268.69999999999999,271.19999999999999,223.39999999999998,203.39999999999998
1013098,FSB112D,436433.73,3681182.62,33.2695232666,-81.6825269486,2003-08-26 00:00:00,2003-07-24 00:00:00,2003-08-26 00:00:00,2003,TECHNETIUM-99,-1.43,pCi/L,15,pCi/L,27928102,27575465,227.59999999999999,230.38999999999999,211.69,191.69
1012773,BRR  3D,436215.11,3682219.97,33.2788668476,-81.6849472339,2003-09-10 00:00:00,2003-08-13 00:00:00,2003-09-10 00:00:00,2003,TECHNETIUM-99,41.6,pCi/L,19.48,pCi/L,28109583,27666573,289.5,291.89999999999998,219.49999999999997,199.49999999999997
1012772,BRR  2D,436234.5,3682246.56,33.2791078259,-81.6847409018,2003-09-10 00:00:00,2003-08-13 00:00:00,2003-09-10 00:00:00,2003,TECHNETIUM-99,8.21,pCi/L,14.91,pCi/L,28109545,27666572,289.60000000000002,292.10000000000002,218.60000000000002,198.60000000000002
1016000,BRR  8DR,436158.967,3682265.408,33.2792733568,-81.6855532854,2003-09-10 00:00:00,2003-08-14 00:00:00,2003-09-10 00:00:00,2003,TECHNETIUM-99,4.47,pCi/L,13.79,pCi/L,28110273,27666582,277.39999999999998,280.10000000000002,221.70000000000002,206.70000000000002
1012771,BRR  1D,436315.82,3682280.8,33.2794214641,-81.6838701154,2003-08-31 00:00:00,2003-08-16 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,3.01,pCi/L,11.92,pCi/L,28117369,27666571,293.80000000000001,296.19999999999999,222.79999999999998,202.79999999999998
1012774,BRR  4D,436197.5,3682192.9,33.2786216449,-81.6851344179,2003-08-31 00:00:00,2003-08-16 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,5.85,pCi/L,14.6,pCi/L,28117284,27666574,290,292.39999999999998,221.09999999999997,201.09999999999997
6163094,FMC-002F,436753.848,3680850.058,33.2665425,-81.67906676,2003-09-28 00:00:00,2003-09-15 00:00:00,2003-09-28 00:00:00,2003,TECHNETIUM-99,-5.75,pCi/L,19.8,pCi/L,28181603,27974343,,,,
1012775,BRR  5D,436190.8,3682152.67,33.2782583899,-81.6852035257,2003-08-31 00:00:00,2003-08-15 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,-2.9,pCi/L,12.58,pCi/L,28122903,27666575,292.60000000000002,294.80000000000001,224.30000000000001,204.30000000000001
