X	Y	Ztccz
4.3632250e+05	3.6816465e+06	1.7602762e+02
4.3632750e+05	3.6816465e+06	1.7586173e+02
4.3633250e+05	3.6816465e+06	1.7569351e+02
4.3633750e+05	3.6816465e+06	1.7553689e+02
4.3634250e+05	3.6816465e+06	1.7536872e+02
4.3634750e+05	3.6816465e+06	1.7519878e+02
4.3635250e+05	3.6816465e+06	1.7507718e+02
4.3635750e+05	3.6816465e+06	1.7492799e+02
4.3636250e+05	3.6816465e+06	1.7478157e+02
4.3636750e+05	3.6816465e+06	1.7464347e+02
4.3637250e+05	3.6816465e+06	1.7450540e+02
4.3637750e+05	3.6816465e+06	1.7437046e+02
4.3638250e+05	3.6816465e+06	1.7423855e+02
4.3638750e+05	3.6816465e+06	1.7410956e+02
4.3639250e+05	3.6816465e+06	1.7397734e+02
4.3639750e+05	3.6816465e+06	1.7385116e+02
4.3640250e+05	3.6816465e+06	1.7369169e+02
4.3640750e+05	3.6816465e+06	1.7355297e+02
4.3641250e+05	3.6816465e+06	1.7341312e+02
4.3641750e+05	3.6816465e+06	1.7327211e+02
4.3642250e+05	3.6816465e+06	1.7316844e+02
4.3642750e+05	3.6816465e+06	1.7303777e+02
4.3643250e+05	3.6816465e+06	1.7290745e+02
4.3643750e+05	3.6816465e+06	1.7277806e+02
4.3644250e+05	3.6816465e+06	1.7265017e+02
4.3644750e+05	3.6816465e+06	1.7252188e+02
4.3645250e+05	3.6816465e+06	1.7239382e+02
4.3645750e+05	3.6816465e+06	1.7226588e+02
4.3646250e+05	3.6816465e+06	1.7214513e+02
4.3646750e+05	3.6816465e+06	1.7203176e+02
4.3647250e+05	3.6816465e+06	1.7191258e+02
4.3647750e+05	3.6816465e+06	1.7179455e+02
4.3648250e+05	3.6816465e+06	1.7162818e+02
4.3648750e+05	3.6816465e+06	1.7149717e+02
4.3649250e+05	3.6816465e+06	1.7136532e+02
4.3649750e+05	3.6816465e+06	1.7123490e+02
4.3650250e+05	3.6816465e+06	1.7110269e+02
4.3650750e+05	3.6816465e+06	1.7097038e+02
4.3651250e+05	3.6816465e+06	1.7083843e+02
4.3651750e+05	3.6816465e+06	1.7069699e+02
4.3652250e+05	3.6816465e+06	1.7054138e+02
4.3652750e+05	3.6816465e+06	1.7040022e+02
4.3653250e+05	3.6816465e+06	1.7022547e+02
4.3653750e+05	3.6816465e+06	1.7007825e+02
4.3654250e+05	3.6816465e+06	1.6995009e+02
4.3654750e+05	3.6816465e+06	1.6982779e+02
4.3655250e+05	3.6816465e+06	1.6973309e+02
4.3655750e+05	3.6816465e+06	1.6965232e+02
4.3656250e+05	3.6816465e+06	1.6960776e+02
4.3656750e+05	3.6816465e+06	1.6959283e+02
4.3657250e+05	3.6816465e+06	1.6960357e+02
4.3657750e+05	3.6816465e+06	1.6963337e+02
4.3658250e+05	3.6816465e+06	1.6967482e+02
4.3658750e+05	3.6816465e+06	1.6972111e+02
4.3659250e+05	3.6816465e+06	1.6977538e+02
4.3659750e+05	3.6816465e+06	1.6981337e+02
4.3660250e+05	3.6816465e+06	1.6986326e+02
4.3660750e+05	3.6816465e+06	1.6989299e+02
4.3661250e+05	3.6816465e+06	1.6991150e+02
4.3661750e+05	3.6816465e+06	1.6991848e+02
4.3662250e+05	3.6816465e+06	1.6991424e+02
4.3662750e+05	3.6816465e+06	1.6989549e+02
4.3663250e+05	3.6816465e+06	1.6987325e+02
4.3663750e+05	3.6816465e+06	1.6984304e+02
4.3664250e+05	3.6816465e+06	1.6982623e+02
4.3664750e+05	3.6816465e+06	1.6980410e+02
4.3665250e+05	3.6816465e+06	1.6976484e+02
4.3665750e+05	3.6816465e+06	1.6973878e+02
4.3666250e+05	3.6816465e+06	1.6971191e+02
4.3666750e+05	3.6816465e+06	1.6969102e+02
4.3667250e+05	3.6816465e+06	1.6967788e+02
4.3667750e+05	3.6816465e+06	1.6967410e+02
4.3668250e+05	3.6816465e+06	1.6965139e+02
4.3668750e+05	3.6816465e+06	1.6966154e+02
4.3669250e+05	3.6816465e+06	1.6968384e+02
4.3669750e+05	3.6816465e+06	1.6971917e+02
4.3670250e+05	3.6816465e+06	1.6976819e+02
4.3670750e+05	3.6816465e+06	1.6983759e+02
4.3671250e+05	3.6816465e+06	1.6990488e+02
4.3671750e+05	3.6816465e+06	1.7002949e+02
4.3672250e+05	3.6816465e+06	1.7012902e+02
4.3672750e+05	3.6816465e+06	1.7023605e+02
4.3673250e+05	3.6816465e+06	1.7031864e+02
4.3673750e+05	3.6816465e+06	1.7042715e+02
4.3674250e+05	3.6816465e+06	1.7046848e+02
4.3674750e+05	3.6816465e+06	1.7050311e+02
4.3675250e+05	3.6816465e+06	1.7054300e+02
4.3675750e+05	3.6816465e+06	1.7059153e+02
4.3676250e+05	3.6816465e+06	1.7064951e+02
4.3676750e+05	3.6816465e+06	1.7071693e+02
4.3677250e+05	3.6816465e+06	1.7079349e+02
4.3677750e+05	3.6816465e+06	1.7087879e+02
4.3678250e+05	3.6816465e+06	1.7097237e+02
4.3678750e+05	3.6816465e+06	1.7107378e+02
4.3679250e+05	3.6816465e+06	1.7118257e+02
4.3679750e+05	3.6816465e+06	1.7129831e+02
4.3680250e+05	3.6816465e+06	1.7142058e+02
4.3680750e+05	3.6816465e+06	1.7154899e+02
4.3681250e+05	3.6816465e+06	1.7168314e+02
4.3681750e+05	3.6816465e+06	1.7182268e+02
4.3682250e+05	3.6816465e+06	1.7196723e+02
4.3682750e+05	3.6816465e+06	1.7211647e+02
4.3683250e+05	3.6816465e+06	1.7227006e+02
4.3683750e+05	3.6816465e+06	1.7242768e+02
4.3684250e+05	3.6816465e+06	1.7258901e+02
4.3684750e+05	3.6816465e+06	1.7275375e+02
4.3685250e+05	3.6816465e+06	1.7292160e+02
4.3685750e+05	3.6816465e+06	1.7309227e+02
4.3686250e+05	3.6816465e+06	1.7327014e+02
4.3686750e+05	3.6816465e+06	1.7344308e+02
4.3687250e+05	3.6816465e+06	1.7363691e+02
4.3687750e+05	3.6816465e+06	1.7380422e+02
4.3688250e+05	3.6816465e+06	1.7397636e+02
4.3688750e+05	3.6816465e+06	1.7415311e+02
4.3689250e+05	3.6816465e+06	1.7433430e+02
4.3689750e+05	3.6816465e+06	1.7451447e+02
4.3690250e+05	3.6816465e+06	1.7470751e+02
4.3690750e+05	3.6816465e+06	1.7490260e+02
4.3691250e+05	3.6816465e+06	1.7509953e+02
4.3691750e+05	3.6816465e+06	1.7527591e+02
4.3692250e+05	3.6816465e+06	1.7547854e+02
4.3692750e+05	3.6816465e+06	1.7567925e+02
4.3693250e+05	3.6816465e+06	1.7588402e+02
4.3693750e+05	3.6816465e+06	1.7608969e+02
4.3694250e+05	3.6816465e+06	1.7629607e+02
4.3694750e+05	3.6816465e+06	1.7650300e+02
4.3695250e+05	3.6816465e+06	1.7671029e+02
4.3695750e+05	3.6816465e+06	1.7691778e+02
4.3696250e+05	3.6816465e+06	1.7710233e+02
4.3696750e+05	3.6816465e+06	1.7731984e+02
4.3697250e+05	3.6816465e+06	1.7753628e+02
4.3697750e+05	3.6816465e+06	1.7773709e+02
4.3698250e+05	3.6816465e+06	1.7794760e+02
4.3698750e+05	3.6816465e+06	1.7815650e+02
4.3699250e+05	3.6816465e+06	1.7836363e+02
4.3699750e+05	3.6816465e+06	1.7856882e+02
4.3700250e+05	3.6816465e+06	1.7877195e+02
4.3700750e+05	3.6816465e+06	1.7897293e+02
4.3701250e+05	3.6816465e+06	1.7917177e+02
4.3701750e+05	3.6816465e+06	1.7936861e+02
4.3702250e+05	3.6816465e+06	1.7956389e+02
4.3702750e+05	3.6816465e+06	1.7975877e+02
4.3703250e+05	3.6816465e+06	1.7995559e+02
4.3703750e+05	3.6816465e+06	1.8015641e+02
4.3704250e+05	3.6816465e+06	1.8036001e+02
4.3704750e+05	3.6816465e+06	1.8056429e+02
4.3705250e+05	3.6816465e+06	1.8076634e+02
4.3705750e+05	3.6816465e+06	1.8097244e+02
4.3706250e+05	3.6816465e+06	1.8117468e+02
4.3706750e+05	3.6816465e+06	1.8137020e+02
4.3707250e+05	3.6816465e+06	1.8156212e+02
4.3707750e+05	3.6816465e+06	1.8175042e+02
4.3708250e+05	3.6816465e+06	1.8193510e+02
4.3708750e+05	3.6816465e+06	1.8205886e+02
4.3709250e+05	3.6816465e+06	1.8225148e+02
4.3709750e+05	3.6816465e+06	1.8242647e+02
4.3710250e+05	3.6816465e+06	1.8260972e+02
4.3710750e+05	3.6816465e+06	1.8278626e+02
4.3711250e+05	3.6816465e+06	1.8295593e+02
4.3711750e+05	3.6816465e+06	1.8311856e+02
4.3712250e+05	3.6816465e+06	1.8328151e+02
4.3712750e+05	3.6816465e+06	1.8345543e+02
4.3713250e+05	3.6816465e+06	1.8359380e+02
4.3713750e+05	3.6816465e+06	1.8370358e+02
4.3714250e+05	3.6816465e+06	1.8382749e+02
4.3714750e+05	3.6816465e+06	1.8393754e+02
4.3715250e+05	3.6816465e+06	1.8404284e+02
4.3617750e+05	3.6816515e+06	1.7970360e+02
4.3618250e+05	3.6816515e+06	1.7960580e+02
4.3618750e+05	3.6816515e+06	1.7950861e+02
4.3619250e+05	3.6816515e+06	1.7939987e+02
4.3619750e+05	3.6816515e+06	1.7929771e+02
4.3620250e+05	3.6816515e+06	1.7919522e+02
4.3620750e+05	3.6816515e+06	1.7909260e+02
4.3621250e+05	3.6816515e+06	1.7895500e+02
4.3621750e+05	3.6816515e+06	1.7884875e+02
4.3622250e+05	3.6816515e+06	1.7871619e+02
4.3622750e+05	3.6816515e+06	1.7858935e+02
4.3623250e+05	3.6816515e+06	1.7845930e+02
4.3623750e+05	3.6816515e+06	1.7832629e+02
4.3624250e+05	3.6816515e+06	1.7819055e+02
4.3624750e+05	3.6816515e+06	1.7805231e+02
4.3625250e+05	3.6816515e+06	1.7791180e+02
4.3625750e+05	3.6816515e+06	1.7778100e+02
4.3626250e+05	3.6816515e+06	1.7764124e+02
4.3626750e+05	3.6816515e+06	1.7750052e+02
4.3627250e+05	3.6816515e+06	1.7734900e+02
4.3627750e+05	3.6816515e+06	1.7720365e+02
4.3628250e+05	3.6816515e+06	1.7705735e+02
4.3628750e+05	3.6816515e+06	1.7691018e+02
4.3629250e+05	3.6816515e+06	1.7676222e+02
4.3629750e+05	3.6816515e+06	1.7661353e+02
4.3630250e+05	3.6816515e+06	1.7646411e+02
4.3630750e+05	3.6816515e+06	1.7631397e+02
4.3631250e+05	3.6816515e+06	1.7616308e+02
4.3631750e+05	3.6816515e+06	1.7601140e+02
4.3632250e+05	3.6816515e+06	1.7585886e+02
4.3632750e+05	3.6816515e+06	1.7572008e+02
4.3633250e+05	3.6816515e+06	1.7556399e+02
4.3633750e+05	3.6816515e+06	1.7541118e+02
4.3634250e+05	3.6816515e+06	1.7524465e+02
4.3634750e+05	3.6816515e+06	1.7508719e+02
4.3635250e+05	3.6816515e+06	1.7492829e+02
4.3635750e+05	3.6816515e+06	1.7481110e+02
4.3636250e+05	3.6816515e+06	1.7467165e+02
4.3636750e+05	3.6816515e+06	1.7454104e+02
4.3637250e+05	3.6816515e+06	1.7441038e+02
4.3637750e+05	3.6816515e+06	1.7428296e+02
4.3638250e+05	3.6816515e+06	1.7415862e+02
4.3638750e+05	3.6816515e+06	1.7403722e+02
4.3639250e+05	3.6816515e+06	1.7391861e+02
4.3639750e+05	3.6816515e+06	1.7380696e+02
4.3640250e+05	3.6816515e+06	1.7368260e+02
4.3640750e+05	3.6816515e+06	1.7356878e+02
4.3641250e+05	3.6816515e+06	1.7341432e+02
4.3641750e+05	3.6816515e+06	1.7328619e+02
4.3642250e+05	3.6816515e+06	1.7315667e+02
4.3642750e+05	3.6816515e+06	1.7302571e+02
4.3643250e+05	3.6816515e+06	1.7292563e+02
4.3643750e+05	3.6816515e+06	1.7280562e+02
4.3644250e+05	3.6816515e+06	1.7268545e+02
4.3644750e+05	3.6816515e+06	1.7256280e+02
4.3645250e+05	3.6816515e+06	1.7244186e+02
4.3645750e+05	3.6816515e+06	1.7232090e+02
4.3646250e+05	3.6816515e+06	1.7219983e+02
4.3646750e+05	3.6816515e+06	1.7207856e+02
4.3647250e+05	3.6816515e+06	1.7196533e+02
4.3647750e+05	3.6816515e+06	1.7186671e+02
4.3648250e+05	3.6816515e+06	1.7175646e+02
4.3648750e+05	3.6816515e+06	1.7164767e+02
4.3649250e+05	3.6816515e+06	1.7149488e+02
4.3649750e+05	3.6816515e+06	1.7137381e+02
4.3650250e+05	3.6816515e+06	1.7125437e+02
4.3650750e+05	3.6816515e+06	1.7113416e+02
4.3651250e+05	3.6816515e+06	1.7100775e+02
4.3651750e+05	3.6816515e+06	1.7088936e+02
4.3652250e+05	3.6816515e+06	1.7077417e+02
4.3652750e+05	3.6816515e+06	1.7064712e+02
4.3653250e+05	3.6816515e+06	1.7051442e+02
4.3653750e+05	3.6816515e+06	1.7040164e+02
4.3654250e+05	3.6816515e+06	1.7025923e+02
4.3654750e+05	3.6816515e+06	1.7015312e+02
4.3655250e+05	3.6816515e+06	1.7007027e+02
4.3655750e+05	3.6816515e+06	1.7000461e+02
4.3656250e+05	3.6816515e+06	1.6995581e+02
4.3656750e+05	3.6816515e+06	1.6992771e+02
4.3657250e+05	3.6816515e+06	1.6991862e+02
4.3657750e+05	3.6816515e+06	1.6992518e+02
4.3658250e+05	3.6816515e+06	1.6994308e+02
4.3658750e+05	3.6816515e+06	1.6996219e+02
4.3659250e+05	3.6816515e+06	1.6999237e+02
4.3659750e+05	3.6816515e+06	1.7002065e+02
4.3660250e+05	3.6816515e+06	1.7005706e+02
4.3660750e+05	3.6816515e+06	1.7007914e+02
4.3661250e+05	3.6816515e+06	1.7008353e+02
4.3661750e+05	3.6816515e+06	1.7008740e+02
4.3662250e+05	3.6816515e+06	1.7009381e+02
4.3662750e+05	3.6816515e+06	1.7008590e+02
4.3663250e+05	3.6816515e+06	1.7007067e+02
4.3663750e+05	3.6816515e+06	1.7004915e+02
4.3664250e+05	3.6816515e+06	1.7002262e+02
4.3664750e+05	3.6816515e+06	1.6999653e+02
4.3665250e+05	3.6816515e+06	1.6996283e+02
4.3665750e+05	3.6816515e+06	1.6996646e+02
4.3666250e+05	3.6816515e+06	1.6994848e+02
4.3666750e+05	3.6816515e+06	1.6992734e+02
4.3667250e+05	3.6816515e+06	1.6991967e+02
4.3667750e+05	3.6816515e+06	1.6992020e+02
4.3668250e+05	3.6816515e+06	1.6993028e+02
4.3668750e+05	3.6816515e+06	1.6995112e+02
4.3669250e+05	3.6816515e+06	1.6998385e+02
4.3669750e+05	3.6816515e+06	1.7003256e+02
4.3670250e+05	3.6816515e+06	1.7006083e+02
4.3670750e+05	3.6816515e+06	1.7012340e+02
4.3671250e+05	3.6816515e+06	1.7020019e+02
4.3671750e+05	3.6816515e+06	1.7029158e+02
4.3672250e+05	3.6816515e+06	1.7039769e+02
4.3672750e+05	3.6816515e+06	1.7051836e+02
4.3673250e+05	3.6816515e+06	1.7064301e+02
4.3673750e+05	3.6816515e+06	1.7074286e+02
4.3674250e+05	3.6816515e+06	1.7074232e+02
4.3674750e+05	3.6816515e+06	1.7075220e+02
4.3675250e+05	3.6816515e+06	1.7078010e+02
4.3675750e+05	3.6816515e+06	1.7081200e+02
4.3676250e+05	3.6816515e+06	1.7085454e+02
4.3676750e+05	3.6816515e+06	1.7095113e+02
4.3677250e+05	3.6816515e+06	1.7101994e+02
4.3677750e+05	3.6816515e+06	1.7109801e+02
4.3678250e+05	3.6816515e+06	1.7118481e+02
4.3678750e+05	3.6816515e+06	1.7130468e+02
4.3679250e+05	3.6816515e+06	1.7140815e+02
4.3679750e+05	3.6816515e+06	1.7151881e+02
4.3680250e+05	3.6816515e+06	1.7163625e+02
4.3680750e+05	3.6816515e+06	1.7176005e+02
4.3681250e+05	3.6816515e+06	1.7188982e+02
4.3681750e+05	3.6816515e+06	1.7202518e+02
4.3682250e+05	3.6816515e+06	1.7215352e+02
4.3682750e+05	3.6816515e+06	1.7229725e+02
4.3683250e+05	3.6816515e+06	1.7244548e+02
4.3683750e+05	3.6816515e+06	1.7259788e+02
4.3684250e+05	3.6816515e+06	1.7275416e+02
4.3684750e+05	3.6816515e+06	1.7288990e+02
4.3685250e+05	3.6816515e+06	1.7305391e+02
4.3685750e+05	3.6816515e+06	1.7322944e+02
4.3686250e+05	3.6816515e+06	1.7339683e+02
4.3686750e+05	3.6816515e+06	1.7356714e+02
4.3687250e+05	3.6816515e+06	1.7374012e+02
4.3687750e+05	3.6816515e+06	1.7392436e+02
4.3688250e+05	3.6816515e+06	1.7409615e+02
4.3688750e+05	3.6816515e+06	1.7427274e+02
4.3689250e+05	3.6816515e+06	1.7445391e+02
4.3689750e+05	3.6816515e+06	1.7463459e+02
4.3690250e+05	3.6816515e+06	1.7482764e+02
4.3690750e+05	3.6816515e+06	1.7502278e+02
4.3691250e+05	3.6816515e+06	1.7521978e+02
4.3691750e+05	3.6816515e+06	1.7541842e+02
4.3692250e+05	3.6816515e+06	1.7561850e+02
4.3692750e+05	3.6816515e+06	1.7581980e+02
4.3693250e+05	3.6816515e+06	1.7602212e+02
4.3693750e+05	3.6816515e+06	1.7622527e+02
4.3694250e+05	3.6816515e+06	1.7642905e+02
4.3694750e+05	3.6816515e+06	1.7663329e+02
4.3695250e+05	3.6816515e+06	1.7683780e+02
4.3695750e+05	3.6816515e+06	1.7703465e+02
4.3696250e+05	3.6816515e+06	1.7724236e+02
4.3696750e+05	3.6816515e+06	1.7745573e+02
4.3697250e+05	3.6816515e+06	1.7766053e+02
4.3697750e+05	3.6816515e+06	1.7785055e+02
4.3698250e+05	3.6816515e+06	1.7804806e+02
4.3698750e+05	3.6816515e+06	1.7825370e+02
4.3699250e+05	3.6816515e+06	1.7845940e+02
4.3699750e+05	3.6816515e+06	1.7866316e+02
4.3700250e+05	3.6816515e+06	1.7886481e+02
4.3700750e+05	3.6816515e+06	1.7906423e+02
4.3701250e+05	3.6816515e+06	1.7926131e+02
4.3701750e+05	3.6816515e+06	1.7945595e+02
4.3702250e+05	3.6816515e+06	1.7964812e+02
4.3702750e+05	3.6816515e+06	1.7983793e+02
4.3703250e+05	3.6816515e+06	1.8002665e+02
4.3703750e+05	3.6816515e+06	1.8022741e+02
4.3704250e+05	3.6816515e+06	1.8043641e+02
4.3704750e+05	3.6816515e+06	1.8064363e+02
4.3705250e+05	3.6816515e+06	1.8084883e+02
4.3705750e+05	3.6816515e+06	1.8105055e+02
4.3706250e+05	3.6816515e+06	1.8121057e+02
4.3706750e+05	3.6816515e+06	1.8141545e+02
4.3707250e+05	3.6816515e+06	1.8161620e+02
4.3707750e+05	3.6816515e+06	1.8179121e+02
4.3708250e+05	3.6816515e+06	1.8198047e+02
4.3708750e+05	3.6816515e+06	1.8217738e+02
4.3709250e+05	3.6816515e+06	1.8236782e+02
4.3709750e+05	3.6816515e+06	1.8256186e+02
4.3710250e+05	3.6816515e+06	1.8273729e+02
4.3710750e+05	3.6816515e+06	1.8291270e+02
4.3711250e+05	3.6816515e+06	1.8307257e+02
4.3711750e+05	3.6816515e+06	1.8325444e+02
4.3712250e+05	3.6816515e+06	1.8338972e+02
4.3712750e+05	3.6816515e+06	1.8351998e+02
4.3713250e+05	3.6816515e+06	1.8364338e+02
4.3713750e+05	3.6816515e+06	1.8377586e+02
4.3714250e+05	3.6816515e+06	1.8389008e+02
4.3714750e+05	3.6816515e+06	1.8398639e+02
4.3715250e+05	3.6816515e+06	1.8409064e+02
4.3617750e+05	3.6816565e+06	1.7955662e+02
4.3618250e+05	3.6816565e+06	1.7945530e+02
4.3618750e+05	3.6816565e+06	1.7934282e+02
4.3619250e+05	3.6816565e+06	1.7923610e+02
4.3619750e+05	3.6816565e+06	1.7912880e+02
4.3620250e+05	3.6816565e+06	1.7902112e+02
4.3620750e+05	3.6816565e+06	1.7888728e+02
4.3621250e+05	3.6816565e+06	1.7877736e+02
4.3621750e+05	3.6816565e+06	1.7865708e+02
4.3622250e+05	3.6816565e+06	1.7853495e+02
4.3622750e+05	3.6816565e+06	1.7839664e+02
4.3623250e+05	3.6816565e+06	1.7826344e+02
4.3623750e+05	3.6816565e+06	1.7812743e+02
4.3624250e+05	3.6816565e+06	1.7798888e+02
4.3624750e+05	3.6816565e+06	1.7784809e+02
4.3625250e+05	3.6816565e+06	1.7770533e+02
4.3625750e+05	3.6816565e+06	1.7756088e+02
4.3626250e+05	3.6816565e+06	1.7741500e+02
4.3626750e+05	3.6816565e+06	1.7726793e+02
4.3627250e+05	3.6816565e+06	1.7713439e+02
4.3627750e+05	3.6816565e+06	1.7699052e+02
4.3628250e+05	3.6816565e+06	1.7684672e+02
4.3628750e+05	3.6816565e+06	1.7669313e+02
4.3629250e+05	3.6816565e+06	1.7654683e+02
4.3629750e+05	3.6816565e+06	1.7640051e+02
4.3630250e+05	3.6816565e+06	1.7625423e+02
4.3630750e+05	3.6816565e+06	1.7610797e+02
4.3631250e+05	3.6816565e+06	1.7596172e+02
4.3631750e+05	3.6816565e+06	1.7583028e+02
4.3632250e+05	3.6816565e+06	1.7568913e+02
4.3632750e+05	3.6816565e+06	1.7554844e+02
4.3633250e+05	3.6816565e+06	1.7540808e+02
4.3633750e+05	3.6816565e+06	1.7526785e+02
4.3634250e+05	3.6816565e+06	1.7512051e+02
4.3634750e+05	3.6816565e+06	1.7497706e+02
4.3635250e+05	3.6816565e+06	1.7483271e+02
4.3635750e+05	3.6816565e+06	1.7468732e+02
4.3636250e+05	3.6816565e+06	1.7454072e+02
4.3636750e+05	3.6816565e+06	1.7445596e+02
4.3637250e+05	3.6816565e+06	1.7432146e+02
4.3637750e+05	3.6816565e+06	1.7420185e+02
4.3638250e+05	3.6816565e+06	1.7408541e+02
4.3638750e+05	3.6816565e+06	1.7397193e+02
4.3639250e+05	3.6816565e+06	1.7386126e+02
4.3639750e+05	3.6816565e+06	1.7375320e+02
4.3640250e+05	3.6816565e+06	1.7365135e+02
4.3640750e+05	3.6816565e+06	1.7353965e+02
4.3641250e+05	3.6816565e+06	1.7343616e+02
4.3641750e+05	3.6816565e+06	1.7330094e+02
4.3642250e+05	3.6816565e+06	1.7318467e+02
4.3642750e+05	3.6816565e+06	1.7306681e+02
4.3643250e+05	3.6816565e+06	1.7294729e+02
4.3643750e+05	3.6816565e+06	1.7282607e+02
4.3644250e+05	3.6816565e+06	1.7270644e+02
4.3644750e+05	3.6816565e+06	1.7262016e+02
4.3645250e+05	3.6816565e+06	1.7250777e+02
4.3645750e+05	3.6816565e+06	1.7239543e+02
4.3646250e+05	3.6816565e+06	1.7227985e+02
4.3646750e+05	3.6816565e+06	1.7217405e+02
4.3647250e+05	3.6816565e+06	1.7206305e+02
4.3647750e+05	3.6816565e+06	1.7195215e+02
4.3648250e+05	3.6816565e+06	1.7184319e+02
4.3648750e+05	3.6816565e+06	1.7174634e+02
4.3649250e+05	3.6816565e+06	1.7164388e+02
4.3649750e+05	3.6816565e+06	1.7154318e+02
4.3650250e+05	3.6816565e+06	1.7144450e+02
4.3650750e+05	3.6816565e+06	1.7130122e+02
4.3651250e+05	3.6816565e+06	1.7119362e+02
4.3651750e+05	3.6816565e+06	1.7108806e+02
4.3652250e+05	3.6816565e+06	1.7098559e+02
4.3652750e+05	3.6816565e+06	1.7088754e+02
4.3653250e+05	3.6816565e+06	1.7078132e+02
4.3653750e+05	3.6816565e+06	1.7069033e+02
4.3654250e+05	3.6816565e+06	1.7058817e+02
4.3654750e+05	3.6816565e+06	1.7050946e+02
4.3655250e+05	3.6816565e+06	1.7040287e+02
4.3655750e+05	3.6816565e+06	1.7033554e+02
4.3656250e+05	3.6816565e+06	1.7028164e+02
4.3656750e+05	3.6816565e+06	1.7025770e+02
4.3657250e+05	3.6816565e+06	1.7023663e+02
4.3657750e+05	3.6816565e+06	1.7022783e+02
4.3658250e+05	3.6816565e+06	1.7022882e+02
4.3658750e+05	3.6816565e+06	1.7023284e+02
4.3659250e+05	3.6816565e+06	1.7024708e+02
4.3659750e+05	3.6816565e+06	1.7026172e+02
4.3660250e+05	3.6816565e+06	1.7027450e+02
4.3660750e+05	3.6816565e+06	1.7028363e+02
4.3661250e+05	3.6816565e+06	1.7029658e+02
4.3661750e+05	3.6816565e+06	1.7030138e+02
4.3662250e+05	3.6816565e+06	1.7030053e+02
4.3662750e+05	3.6816565e+06	1.7028381e+02
4.3663250e+05	3.6816565e+06	1.7026908e+02
4.3663750e+05	3.6816565e+06	1.7024939e+02
4.3664250e+05	3.6816565e+06	1.7024264e+02
4.3664750e+05	3.6816565e+06	1.7021749e+02
4.3665250e+05	3.6816565e+06	1.7019116e+02
4.3665750e+05	3.6816565e+06	1.7016495e+02
4.3666250e+05	3.6816565e+06	1.7014017e+02
4.3666750e+05	3.6816565e+06	1.7015414e+02
4.3667250e+05	3.6816565e+06	1.7016047e+02
4.3667750e+05	3.6816565e+06	1.7016165e+02
4.3668250e+05	3.6816565e+06	1.7017148e+02
4.3668750e+05	3.6816565e+06	1.7019105e+02
4.3669250e+05	3.6816565e+06	1.7021146e+02
4.3669750e+05	3.6816565e+06	1.7025151e+02
4.3670250e+05	3.6816565e+06	1.7030394e+02
4.3670750e+05	3.6816565e+06	1.7036943e+02
4.3671250e+05	3.6816565e+06	1.7044133e+02
4.3671750e+05	3.6816565e+06	1.7050823e+02
4.3672250e+05	3.6816565e+06	1.7060478e+02
4.3672750e+05	3.6816565e+06	1.7070983e+02
4.3673250e+05	3.6816565e+06	1.7081503e+02
4.3673750e+05	3.6816565e+06	1.7090211e+02
4.3674250e+05	3.6816565e+06	1.7095742e+02
4.3674750e+05	3.6816565e+06	1.7099507e+02
4.3675250e+05	3.6816565e+06	1.7102180e+02
4.3675750e+05	3.6816565e+06	1.7106146e+02
4.3676250e+05	3.6816565e+06	1.7110879e+02
4.3676750e+05	3.6816565e+06	1.7116448e+02
4.3677250e+05	3.6816565e+06	1.7122866e+02
4.3677750e+05	3.6816565e+06	1.7130116e+02
4.3678250e+05	3.6816565e+06	1.7138174e+02
4.3678750e+05	3.6816565e+06	1.7147597e+02
4.3679250e+05	3.6816565e+06	1.7157075e+02
4.3679750e+05	3.6816565e+06	1.7165917e+02
4.3680250e+05	3.6816565e+06	1.7180897e+02
4.3680750e+05	3.6816565e+06	1.7192697e+02
4.3681250e+05	3.6816565e+06	1.7205111e+02
4.3681750e+05	3.6816565e+06	1.7218107e+02
4.3682250e+05	3.6816565e+06	1.7231651e+02
4.3682750e+05	3.6816565e+06	1.7245708e+02
4.3683250e+05	3.6816565e+06	1.7260248e+02
4.3683750e+05	3.6816565e+06	1.7275237e+02
4.3684250e+05	3.6816565e+06	1.7290644e+02
4.3684750e+05	3.6816565e+06	1.7307155e+02
4.3685250e+05	3.6816565e+06	1.7323083e+02
4.3685750e+05	3.6816565e+06	1.7339375e+02
4.3686250e+05	3.6816565e+06	1.7356002e+02
4.3686750e+05	3.6816565e+06	1.7372936e+02
4.3687250e+05	3.6816565e+06	1.7390148e+02
4.3687750e+05	3.6816565e+06	1.7408933e+02
4.3688250e+05	3.6816565e+06	1.7425887e+02
4.3688750e+05	3.6816565e+06	1.7443329e+02
4.3689250e+05	3.6816565e+06	1.7461235e+02
4.3689750e+05	3.6816565e+06	1.7479145e+02
4.3690250e+05	3.6816565e+06	1.7498225e+02
4.3690750e+05	3.6816565e+06	1.7517515e+02
4.3691250e+05	3.6816565e+06	1.7536991e+02
4.3691750e+05	3.6816565e+06	1.7556629e+02
4.3692250e+05	3.6816565e+06	1.7576408e+02
4.3692750e+05	3.6816565e+06	1.7596304e+02
4.3693250e+05	3.6816565e+06	1.7616296e+02
4.3693750e+05	3.6816565e+06	1.7636365e+02
4.3694250e+05	3.6816565e+06	1.7656490e+02
4.3694750e+05	3.6816565e+06	1.7675835e+02
