STATION_SEQ|SITE_ID|STATION_ID|STATION_TYPE|STATION_STATUS_CODE|GRID_PLANE|COORDINATE_STATUS_CODE|NORTHING|EASTING|PLANIMETRIC_UNITS|LONGITUDE|LATITUDE|GROUND_ELEVATION|REFERENCE_ELEVATION|ELEVATION_UNITS|REFERENCE_ELEVATION_CODE|TOP_DEPTH|BOTTOM_DEPTH|DEPTH_UNITS|INSTALLATION_DATE|ISINDOMAIN|ISINDOMAIN2|ISINDOMAIN3|AQUIFER|TOP_ELEV|BOTTOM_ELEV
1013052|19|FSB 90D|MONITORING WELL|ACTIVE|UTM||3681890.06|436808.49|m|-81.6785526557|33.2759261326|276.10000000000002|279.07999999999998|ft|S|51|71|ft|1987-10-07||True|True|D|228.07999999999998|208.07999999999998
1013053|19|FSB 91C|MONITORING WELL|ACTIVE|UTM||3681816.19|436791.71|m|-81.6787276735|33.2752588699|277|279.39999999999998|ft|S|117.90000000000001|127.90000000000001|ft|1987-10-07||True|True|C|161.49999999999997|151.49999999999997
1013054|19|FSB 91D|MONITORING WELL|ACTIVE|UTM||3681813.55|436791.03|m|-81.6787347906|33.2752350182|276.89999999999998|279.69|ft|S|56|76|ft|1987-10-07||True|True|D|223.69|203.69
1013055|19|FSB 92C|MONITORING WELL|ACTIVE|UTM||3681706.9|436724.47|m|-81.6794420141|33.2742691719|273.60000000000002|275.69999999999999|ft|S|116|126|ft|1987-10-07||True|True|C|159.69999999999999|149.69999999999999
1013056|19|FSB 92D|MONITORING WELL|ACTIVE|UTM||3681703.93|436724.22|m|-81.6794444909|33.2742423689|273.69999999999999|276.39999999999998|ft|S|52|72|ft|1987-10-07||True|True|D|224.39999999999998|204.39999999999998
1013057|19|FSB 93C|MONITORING WELL|ACTIVE|UTM||3681649.54|436726.39|m|-81.6794173917|33.2737519193|274.25|276.75|ft|S|122|132|ft|1987-10-07||True|True|C|154.75|144.75
1013058|19|FSB 93D|MONITORING WELL|ACTIVE|UTM||3681646.31|436726.51|m|-81.6794158776|33.2737227929|273.89999999999998|276.55000000000001|ft|S|56|76|ft|1987-10-07||True|True|D|220.55000000000001|200.55000000000001
1013059|19|FSB 94C|MONITORING WELL|ACTIVE|UTM||3681592.66|436662.9|m|-81.6800951135|33.2732351558|278.80000000000001|281.30000000000001|ft|S|129|139|ft|1987-10-07||True|True|C|152.30000000000001|142.30000000000001
1013060|19|FSB 94D|MONITORING WELL|ABANDONED|UTM||3681592.82|436666.02|m|-81.6800616251|33.2732367822|278.80000000000001|281.10000000000002|ft|C|57|77|ft|1987-10-07||True|True|D|224.10000000000002|204.10000000000002
1013061|19|FSB 94DR|MONITORING WELL|ACTIVE|UTM||3681589.61|436658.67|m|-81.6801403179|33.2732073975|278.39999999999998|281.26999999999998|ft|S|75|95.099999999999994|ft|1990-10-02||True|True|D|206.26999999999998|186.16999999999999
1013062|19|FSB 95C|MONITORING WELL|ABANDONED|UTM||3681588.67|436604.26|m|-81.6807244546|33.2731957214|281.80000000000001|284|ft|C|126|136|ft|1987-10-07||True|True|C|158|148
1013063|19|FSB 95CR|MONITORING WELL|ACTIVE|UTM||3681590.93|436591.72|m|-81.6808592553|33.2732153684|281.89999999999998|284.39999999999998|ft|S|120|130|ft|1990-09-21||True|True|C|164.39999999999998|154.39999999999998
1013064|19|FSB 95D|MONITORING WELL|ABANDONED|UTM||3681588.7|436601.29|m|-81.6807563457|33.2731958174|281.80000000000001|284.30000000000001|ft|C|54|74|ft|1987-10-07||True|True|D|230.30000000000001|210.30000000000001
1013065|19|FSB 95DR|MONITORING WELL|ACTIVE|UTM||3681589.89|436595.57|m|-81.6808178449|33.2732062144|282|284.39999999999998|ft|S|75|95|ft|1990-09-21||True|True|D|209.39999999999998|189.39999999999998
1013066|19|FSB 96A|MONITORING WELL|ABANDONED|UTM||3681523.94|436561.67|m|-81.6811772118|33.2726093767|277.69999999999999|279.80000000000001|ft|C|182|192|ft|1987-10-07||True|True|A|97.800000000000011|87.800000000000011
1013067|19|FSB 96AR|MONITORING WELL|ACTIVE|UTM||3681526.24|436547.9|m|-81.6813252209|33.2726293116|279|281.39999999999998|ft|S|190|200|ft|1990-09-24||True|True|A|91.399999999999977|81.399999999999977
1013068|19|FSB 97A|MONITORING WELL|ACTIVE|UTM||3681628.67|436555.92|m|-81.6812462849|33.2735536628|283.80000000000001|286.30000000000001|ft|S|188|198|ft|1987-10-07||True|True|A|98.300000000000011|88.300000000000011
1013069|19|FSB 97C|MONITORING WELL|ACTIVE|UTM||3681631.62|436555.62|m|-81.6812497127|33.273580253|283.80000000000001|286.30000000000001|ft|S|130|140|ft|1987-10-07||True|True|C|156.30000000000001|146.30000000000001
1013070|19|FSB 97D|MONITORING WELL|ACTIVE|UTM||3681634.79|436555.16|m|-81.6812548738|33.2736088181|283.89999999999998|286.19999999999999|ft|S|67|87|ft|1987-10-07||True|True|D|219.19999999999999|199.19999999999999
1013071|19|FSB 98A|MONITORING WELL|ABANDONED|UTM||3681710.48|436555.12|m|-81.6812606051|33.2742915104|280.69999999999999|283.19999999999999|ft|S|186|196|ft|1987-10-07||True|True|A|97.199999999999989|87.199999999999989
1013072|19|FSB 98C|MONITORING WELL|ACTIVE|UTM||3681707.45|436555.41|m|-81.6812572791|33.274264198|282.39999999999998|284.60000000000002|ft|S|124|134|ft|1987-10-07||True|True|C|160.60000000000002|150.60000000000002
1013073|19|FSB 98D|MONITORING WELL|ACTIVE|UTM||3681704.28|436555.87|m|-81.6812521179|33.2742356329|282.30000000000001|284.60000000000002|ft|S|62|82|ft|1987-10-07||True|True|D|222.60000000000002|202.60000000000002
1013074|19|FSB 99A|MONITORING WELL|ACTIVE|UTM||3681815.54|436551.46|m|-81.681307263|33.2752388956|285.30000000000001|287.80000000000001|ft|S|182.40000000000001|192.40000000000001|ft|1987-10-07||True|True|A|105.40000000000001|95.400000000000006
1013075|19|FSB 99C|MONITORING WELL|ACTIVE|UTM||3681818.57|436551.44|m|-81.68130769|33.2752662238|285.19999999999999|288.06|ft|S|118|128|ft|1987-10-07||True|True|C|170.06|160.06
1013076|19|FSB 99D|MONITORING WELL|ACTIVE|UTM||3681821.67|436551.56|m|-81.6813066187|33.2752941917|285.10000000000002|287.80000000000001|ft|S|67|87|ft|1987-10-07||True|True|D|220.80000000000001|200.80000000000001
1013077|19|FSB100A|MONITORING WELL|ACTIVE|UTM||3681896.17|436735.34|m|-81.6793385218|33.2759769525|283.80000000000001|286.19999999999999|ft|S|178|188|ft|1987-10-07||True|True|A|108.19999999999999|98.199999999999989
1013078|19|FSB101A|MONITORING WELL|ACTIVE|UTM||3681983.41|436759.61|m|-81.6790840174|33.2767652476|282.89999999999998|285.39999999999998|ft|S|180|190|ft|1987-10-07||True|True|A|105.39999999999998|95.399999999999977
1013079|19|FSB102C|MONITORING WELL|ACTIVE|UTM||3681393.25|437054.85|m|-81.6758728684|33.2714595041|198.90000000000001|201.30000000000001|ft|S|43|53|ft|1988-02-01||True|True|C|158.30000000000001|148.30000000000001
1013080|19|FSB103C|MONITORING WELL|ABANDONED|UTM||3681335.5|436650.83|m|-81.6802067253|33.2709149614|240.09999999999999|242.59999999999999|ft|S|83|93|ft|1988-02-01||True|True|C|159.59999999999999|149.59999999999999
1013081|19|FSB104C|MONITORING WELL|ACTIVE|UTM||3681180.16|436612.14|m|-81.6806112614|33.2695115799|217.00999999999999|219.61000000000001|ft|S|56|66|ft|1988-01-20||True|True|C|163.61000000000001|153.61000000000001
1013082|19|FSB104D|MONITORING WELL|ACTIVE|UTM||3681179.56|436615.14|m|-81.6805790096|33.2695063444|216.90000000000001|219.40000000000001|ft|S|6.5|26.5|ft|1988-01-20||True|True|D|212.90000000000001|192.90000000000001
1013083|19|FSB105C|MONITORING WELL|ABANDONED|UTM||3681619.5|436510.69|m|-81.6817312804|33.2734682906|283.5|286.19|ft|S|132|142|ft|1988-01-18||True|True|C|154.19|144.19
1013084|19|FSB105D|MONITORING WELL|ABANDONED|UTM||3681622.94|436510.19|m|-81.6817368901|33.2734992887|283.69999999999999|285.80000000000001|ft|C|60|80|ft|1988-01-18||True|True|D|225.80000000000001|205.80000000000001
1013085|19|FSB105DR|MONITORING WELL|ABANDONED|UTM||3681627.72|436509.61|m|-81.6817434527|33.2735423683|283.60000000000002|286.26999999999998|ft|S|75|95.099999999999994|ft|1990-09-21||True|True|D|211.26999999999998|191.16999999999999
1013086|19|FSB106C|MONITORING WELL|ABANDONED|UTM||3681509.93|436900.76|m|-81.6775354354|33.2725029081|233|235.30000000000001|ft|S|67|77|ft|1988-02-05||True|True|C|168.30000000000001|158.30000000000001
1013087|19|FSB106D|MONITORING WELL|ABANDONED|UTM||3681508.04|436896.66|m|-81.6775793253|33.2724856211|232.69999999999999|235.61000000000001|ft|S|10|30|ft|1990-06-22||True|True|D|225.61000000000001|205.61000000000001
1013088|19|FSB107C|MONITORING WELL|ACTIVE|UTM||3681845.66|436847.37|m|-81.6781320904|33.2755279397|268.94999999999999|271.39999999999998|ft|S|108|118|ft|1988-01-15||True|True|C|163.39999999999998|153.39999999999998
1013089|19|FSB107D|MONITORING WELL|ABANDONED|UTM||3681842.5|436846.54|m|-81.678140782|33.2754993891|268.69999999999999|271.19999999999999|ft|S|47.799999999999997|67.799999999999997|ft|1988-01-23||True|True|D|223.39999999999998|203.39999999999998
1013101|19|FSB113D|MONITORING WELL|ABANDONED|UTM||3681581.41|437017.23|m|-81.6762898712|33.2731544403|220.59999999999999|222.59999999999999|ft|S|11|31|ft|1990-06-14||True|True|D|211.59999999999999|191.59999999999999
1013102|19|FSB114A|MONITORING WELL|ACTIVE|UTM||3682032.93|437045.92|m|-81.6760132101|33.2772286557|250|252.19999999999999|ft|S|145|154.80000000000001|ft|1990-06-15||True|True|A|107.19999999999999|97.399999999999977
1013103|19|FSB114C|MONITORING WELL|ACTIVE|UTM||3682028.44|437044.36|m|-81.6760296485|33.2771880666|250.09999999999999|253|ft|S|82.200000000000003|92.200000000000003|ft|1990-06-20||True|True|C|170.80000000000001|160.80000000000001
1013104|19|FSB114D|MONITORING WELL|ACTIVE|UTM||3682023.28|437042.39|m|-81.6760504428|33.2771414103|250.19999999999999|252.40000000000001|ft|S|32.399999999999999|52.5|ft|1990-06-20||True|True|D|220|199.90000000000001
1013105|19|FSB115C|MONITORING WELL|ACTIVE|UTM||3680933.25|436975.58|m|-81.6766919769|33.2673058442|205.80000000000001|207.90000000000001|ft|S|32|42|ft|1990-07-24||True|True|C|175.90000000000001|165.90000000000001
1013106|19|FSB115D|MONITORING WELL|ACTIVE|UTM||3680929.11|436975.69|m|-81.6766905079|33.2672685094|206.5|208.69999999999999|ft|S|14|24|ft|1990-08-17||True|True|D|194.69999999999999|184.69999999999999
1013107|19|FSB116C|MONITORING WELL|ACTIVE|UTM||3681148.15|437162.07|m|-81.6747046631|33.2692550457|200.5|203.34|ft|S|30|40|ft|1990-07-24||True|True|C|173.34|163.34
1013108|19|FSB116D|MONITORING WELL|ACTIVE|UTM||3681145.72|437157.74|m|-81.6747509839|33.2692328757|200.90000000000001|203.09999999999999|ft|S|4.5|14.5|ft|1990-08-14||True|True|D|198.59999999999999|188.59999999999999
1013109|19|FSB117D|MONITORING WELL|ACTIVE|UTM||3681450.94|436881.7|m|-81.6777359715|33.271969725|228.69999999999999|230.90000000000001|ft|S|19|39|ft|1990-07-06||True|True|D|211.90000000000001|191.90000000000001
1013110|19|FSB118D|MONITORING WELL|ACTIVE|UTM||3681747.11|436963.66|m|-81.6768765867|33.2746458614|241.30000000000001|243.40000000000001|ft|S|30|50|ft|1990-07-03||True|True|D|213.40000000000001|193.40000000000001
1013111|19|FSB119D|MONITORING WELL|ABANDONED|UTM||3681601.74|436814.81|m|-81.6784646816|33.2733259665|252.09999999999999|254.30000000000001|ft|S|39|59|ft|1990-07-09||True|True|D|215.30000000000001|195.30000000000001
1013112|19|FSB120A|MONITORING WELL|ABANDONED|UTM||3681577.59|436295.36|m|-81.6840403459|33.2730775782|278|280.30000000000001|ft|S|169|179|ft|1990-07-12||True|True|A|111.30000000000001|101.30000000000001
1013113|19|FSB120C|MONITORING WELL|ACTIVE|UTM||3681579.45|436292.27|m|-81.6840736541|33.2730941721|277.92000000000002|279.89999999999998|ft|S|117|127|ft|1990-07-17||True|True|C|162.89999999999998|152.89999999999998
1013114|19|FSB120D|MONITORING WELL|ACTIVE|UTM||3681582.78|436287.06|m|-81.6841298283|33.2731238996|278.5|280.61000000000001|ft|S|62|82|ft|1990-07-12||True|True|D|218.61000000000001|198.61000000000001
1013115|19|FSB121C|MONITORING WELL|ACTIVE|UTM||3681346.43|436176.21|m|-81.6853033744|33.2709855591|254.40000000000001|256.60000000000002|ft|S|96|106|ft|1990-07-12||True|True|C|160.60000000000002|150.60000000000002
1013116|19|FSB122C|MONITORING WELL|ACTIVE|UTM||3680993.49|436350.93|m|-81.6834026509|33.2678125024|216.25999999999999|218.97|ft|S|46|56|ft|1990-06-29||True|True|C|172.97|162.97
1013117|19|FSB122D|MONITORING WELL|ACTIVE|UTM||3680990.67|436355.5|m|-81.6833533875|33.2677873367|215.59999999999999|217.80000000000001|ft|S|9|29|ft|1990-07-24||True|True|D|208.80000000000001|188.80000000000001
1013118|19|FSB123C|MONITORING WELL|ACTIVE|UTM||3681799.82|437104.01|m|-81.6753732769|33.2751294821|236.30000000000001|238.30000000000001|ft|S|71|81|ft|1990-06-22||True|True|C|167.30000000000001|157.30000000000001
1013119|19|FSB123D|MONITORING WELL|ACTIVE|UTM||3681796.02|437100.86|m|-81.6754068355|33.2750950238|236.09999999999999|238.30000000000001|ft|S|22|42|ft|1990-06-22||True|True|D|216.30000000000001|196.30000000000001
1013120|281|FSS  1D|MONITORING WELL|ACTIVE|UTM||3682355.07|437509.05|m|-81.6710625582|33.2801611828|263.89999999999998|266.30000000000001|ft|S|34|54|ft|1988-10-06||False|True|D|232.30000000000001|212.30000000000001
1013121|281|FSS  2D|MONITORING WELL|ACTIVE|UTM||3682320.92|437541.93|m|-81.6707071399|33.2798550682|259.39999999999998|261.80000000000001|ft|S|35|55|ft|1988-10-07||False|True|D|226.80000000000001|206.80000000000001
1013122|281|FSS  3D|MONITORING WELL|ACTIVE|UTM||3682219.18|437476.21|m|-81.6714058083|33.2789336018|255.80000000000001|258.39999999999998|ft|S|30|50|ft|1988-10-10||False|True|D|228.39999999999998|208.39999999999998
1013123|281|FSS  4D|MONITORING WELL|ACTIVE|UTM||3682240.91|437207.15|m|-81.6742964169|33.2791139594|289.80000000000001|292|ft|S|67.200000000000003|87.200000000000003|ft|1988-10-16||True|True|D|224.80000000000001|204.80000000000001
1013134|549|FTF 11|MONITORING WELL|ACTIVE|UTM||3682622.81|436881.17|m|-81.6778233391|33.2825395117|269.80000000000001|271.19999999999999|ft|S|34|54|ft|1972-07-05||False|True|D|237.19999999999999|217.19999999999999
1013135|549|FTF 12|MONITORING WELL|ACTIVE|UTM||3682639.49|436831.23|m|-81.6783607682|33.2826870331|269|271.69999999999999|ft|S|34|54|ft|1973-11-13||False|True|D|237.69999999999999|217.69999999999999
1013136|549|FTF 13|MONITORING WELL|ACTIVE|UTM||3682551.76|437064.66|m|-81.675848049|33.2819093975|284.10000000000002|285.80000000000001|ft|S|48|68|ft|1973-11-17||False|True|D|237.80000000000001|217.80000000000001
1013137|549|FTF 14|MONITORING WELL|ACTIVE|UTM||3682263.49|436901.11|m|-81.6775841791|33.2792997524|268.60000000000002|270.69999999999999|ft|S|30|50|ft|1973-09-10||True|True|D|240.69999999999999|220.69999999999999
1013139|549|FTF 16|MONITORING WELL|ACTIVE|UTM||3682542.32|436989.14|m|-81.6766583347|33.2818198403|286.80000000000001|288.60000000000002|ft|S|53|83|ft|1984-10-22||False|True|D|235.60000000000002|205.60000000000002
1013140|549|FTF 17|MONITORING WELL|ACTIVE|UTM||3682571.01|436969.84|m|-81.6768675774|33.2820774846|287.60000000000002|289.60000000000002|ft|S|57|87|ft|1984-08-17||False|True|D|232.60000000000002|202.60000000000002
1013141|549|FTF 18|MONITORING WELL|ACTIVE|UTM||3682590.79|436953.63|m|-81.67704302|33.2822549445|286.30000000000001|288|ft|S|54|84|ft|1984-10-15||False|True|D|234|204
1013152|549|FTF 27|MONITORING WELL|ACTIVE|UTM||3682647.66|436891.24|m|-81.6777169377|33.2827642386|268.5|270.5|ft|S|25|55|ft|1984-04-20||False|True|D|245.5|215.5
1012559|103|BG  22|MONITORING WELL|ACTIVE|UTM||3682372.1|437185.87|m|-81.6745340175|33.2802960035|280.80000000000001|283.39999999999998|ft|C|0|0|ft|1961-07-14||False|True|D|283.39999999999998|283.39999999999998
1012771|30|BRR  1D|MONITORING WELL|ACTIVE|UTM||3682280.8|436315.82|m|-81.6838701154|33.2794214641|293.80000000000001|296.19999999999999|ft|S|73.400000000000006|93.400000000000006|ft|1990-02-09||True|True|D|222.79999999999998|202.79999999999998
1012772|30|BRR  2D|MONITORING WELL|ACTIVE|UTM||3682246.56|436234.5|m|-81.6847409018|33.2791078259|289.60000000000002|292.10000000000002|ft|S|73.5|93.5|ft|1990-02-09||True|True|D|218.60000000000002|198.60000000000002
1012773|30|BRR  3D|MONITORING WELL|ACTIVE|UTM||3682219.97|436215.11|m|-81.6849472339|33.2788668476|289.5|291.89999999999998|ft|S|72.400000000000006|92.400000000000006|ft|1990-02-12||True|True|D|219.49999999999997|199.49999999999997
1012774|30|BRR  4D|MONITORING WELL|ACTIVE|UTM||3682192.9|436197.5|m|-81.6851344179|33.2786216449|290|292.39999999999998|ft|S|71.299999999999997|91.299999999999997|ft|1990-02-02||True|True|D|221.09999999999997|201.09999999999997
1012775|30|BRR  5D|MONITORING WELL|ACTIVE|UTM||3682152.67|436190.8|m|-81.6852035257|33.2782583899|292.60000000000002|294.80000000000001|ft|S|70.5|90.5|ft|1990-01-30||True|True|D|224.30000000000001|204.30000000000001
1012935|19|F   17|MONITORING WELL|ABANDONED|UTM||3681504.68|436834.89|m|-81.678242313|33.2724516985|237|239.80000000000001|ft|S|0|0|ft|1962-03-01||True|True|D|239.80000000000001|239.80000000000001
1012936|19|F   18|MONITORING WELL|ABANDONED|UTM||3681407.59|436770.48|m|-81.6789271032|33.2715722084|234.59999999999999|237.09999999999999|ft|C|0|0|ft|1957-01-01||True|True|D|237.09999999999999|237.09999999999999
1012937|19|F   18A|MONITORING WELL|ABANDONED|UTM||3681407.59|436770.48|m|-81.6789271032|33.2715722084|231.40000000000001|233.40000000000001|ft|C|27|37|ft|1985-01-16||True|True|A|206.40000000000001|196.40000000000001
1012938|19|F   19|MONITORING WELL|ABANDONED|UTM||3681348.22|436649.72|m|-81.6802195326|33.2710296258|241.40000000000001|243.90000000000001|ft|C|0|0|ft|1962-03-01||True|True|D|243.90000000000001|243.90000000000001
1012939|19|F   20|MONITORING WELL|ABANDONED|UTM||3681461.53|436297.41|m|-81.684010173|33.2720308832|279.19999999999999|281.69999999999999|ft|C|0|0|ft|1962-03-23||True|True|D|281.69999999999999|281.69999999999999
1012940|19|F   21|MONITORING WELL|ABANDONED|UTM||3681315.3|436088.77|m|-81.6862400004|33.2706995998|280.39999999999998|282|ft|C|0|0|ft|1963-03-23||True|True|D|282|282
1012941|19|F   22|MONITORING WELL|ABANDONED|UTM||3681265.32|435879.8|m|-81.6884801152|33.2702363946|282.60000000000002|282.80000000000001|ft|C|0|0|ft|1962-03-29||True|True|D|282.80000000000001|282.80000000000001
1012942|19|F   23|MONITORING WELL|ABANDONED|UTM||3681720.54|436532.54|m|-81.6815037554|33.2743809188|279.69999999999999|282.19999999999999|ft|C|0|0|ft|1957-08-01||True|True|D|282.19999999999999|282.19999999999999
1012943|19|F   24|MONITORING WELL|ABANDONED|UTM||3682093.24|436729.26|m|-81.6794175733|33.277754091|290.19999999999999|291|ft|C|0|0|ft|1962-03-01||True|True|D|291|291
1012944|19|F   25|MONITORING WELL|ABANDONED|UTM||3681850.39|436905.74|m|-81.6775056817|33.2755740199|259.69999999999999|260.89999999999998|ft|S|0|0|ft|1962-03-01||True|True|D|260.89999999999998|260.89999999999998
1012945|19|F   26|MONITORING WELL|ABANDONED|UTM||3681785.46|436563.26|m|-81.6811784561|33.27496828|283.69999999999999|286.19999999999999|ft|C|0|0|ft|||True|True|D|286.19999999999999|286.19999999999999
1012946|19|F   27|MONITORING WELL|ACTIVE|UTM||3681767.89|436500.29|m|-81.6818533493|33.2748060986|283.89999999999998|286.39999999999998|ft|C|0|0|ft|||True|True|D|286.39999999999998|286.39999999999998
1012947|19|F   28|MONITORING WELL|ACTIVE|UTM||3681658.32|436520.12|m|-81.6816327505|33.2738189873|283.80000000000001|286.30000000000001|ft|C|0|0|ft|||True|True|D|286.30000000000001|286.30000000000001
1012948|19|F   29|MONITORING WELL|ACTIVE|UTM||3681593.85|436523.71|m|-81.6815896862|33.2732377041|283.19999999999999|285.69999999999999|ft|C|0|0|ft|||True|True|D|285.69999999999999|285.69999999999999
1012949|19|F   30|MONITORING WELL|ACTIVE|UTM||3681537.08|436521.32|m|-81.6816113693|33.2727255198|282|284.5|ft|C|0|0|ft|||True|True|D|284.5|284.5
1012950|19|F   31|MONITORING WELL|ACTIVE|UTM||3681662.34|436473.86|m|-81.6821297314|33.2738525216|282.10000000000002|284.60000000000002|ft|C|0|0|ft|||True|True|D|284.60000000000002|284.60000000000002
1012919|19|F    1|MONITORING WELL|ABANDONED|UTM||3681975.25|436807.57|m|-81.6785684784|33.2766944598|281.39999999999998|281.89999999999998|ft|C|24.5|29.5|ft|1956-03-06||True|True|D|257.39999999999998|252.39999999999998
1012920|19|F    2|MONITORING WELL|ACTIVE|UTM||3682025.71|436839.25|m|-81.6782318344|33.277151446|280.19999999999999|281.39999999999998|ft|C|63.200000000000003|73.200000000000003|ft|1956-01-26||True|True|D|218.19999999999999|208.19999999999999
1012921|19|F    3|MONITORING WELL|ABANDONED|UTM|L|3682022.05|436845.56|m|-81.6781638253|33.2771188039|279.19999999999999|279.60000000000002|ft|C|62.100000000000001|72.099999999999994|ft|1956-01-27||True|True|D|217.50000000000003|207.50000000000003
1012922|19|F    4|MONITORING WELL|ABANDONED|UTM|L|3682014.74|436856.96|m|-81.6780409079|33.2770535382|279.60000000000002|280.10000000000002|ft|C|61.399999999999999|71.400000000000006|ft|1956-01-14||True|True|D|218.70000000000002|208.70000000000002
1012923|19|F    5|MONITORING WELL|ABANDONED|UTM|L|3682014.56|436839.83|m|-81.678224829|33.2770509113|279|279.60000000000002|ft|C|16|21|ft|1956-01-17||True|True|D|263.60000000000002|258.60000000000002
1012924|19|F    6|MONITORING WELL|ABANDONED|UTM|L|3681916.89|436790.2|m|-81.678750915|33.2761670567|277.39999999999998|278.10000000000002|ft|C|3|13|ft|1956-03-06||True|True|D|275.10000000000002|265.10000000000002
1012925|19|F    7|MONITORING WELL|ABANDONED|UTM|L|3681913.26|436802.2|m|-81.6786218128|33.276135019|276.89999999999998|277.60000000000002|ft|C|4|14|ft|1956-03-07||True|True|D|273.60000000000002|263.60000000000002
1012926|19|F    8|MONITORING WELL|ABANDONED|UTM|L|3681813.52|436791.62|m|-81.6787284535|33.2752347822|277.10000000000002|277.69999999999999|ft|C|61.700000000000003|71.700000000000003|ft|1956-01-05||True|True|D|216|206
1012927|19|F    9|MONITORING WELL|ABANDONED|UTM||3681713.17|436752.81|m|-81.6791381604|33.2743273877|268.30000000000001|269.30000000000001|ft|C|55.5|65.5|ft|1956-01-09||True|True|D|213.80000000000001|203.80000000000001
1012928|19|F   10|MONITORING WELL|ABANDONED|UTM||3681710.58|436676.67|m|-81.6799555083|33.2742995578|277.5|280.10000000000002|ft|C|1|11|ft|1956-03-05||True|True|D|279.10000000000002|269.10000000000002
1012929|19|F   11|MONITORING WELL|ABANDONED|UTM||3681710.03|436676.89|m|-81.6799531077|33.27429461|277.60000000000002|280.80000000000001|ft|C|63.299999999999997|73.299999999999997|ft|1956-02-07||True|True|D|217.5|207.5
1012930|19|F   12|MONITORING WELL|ABANDONED|UTM||3681608.43|436666.76|m|-81.6800547711|33.2733776219|279.39999999999998|280.10000000000002|ft|C|7|17|ft|1956-03-05||True|True|D|273.10000000000002|263.10000000000002
1012931|19|F   13|MONITORING WELL|ABANDONED|UTM||3681599.55|436667.08|m|-81.6800507144|33.2732975465|278.80000000000001|279.5|ft|C|7|17|ft|1956-03-05||True|True|D|272.5|262.5
1012932|19|F   14|MONITORING WELL|ABANDONED|UTM||3681547.08|436632.34|m|-81.6804200489|33.2728222461|273.19999999999999|275.69999999999999|ft|S|0|0|ft|1962-03-01||True|True|D|275.69999999999999|275.69999999999999
1012933|19|F   15|MONITORING WELL|ABANDONED|UTM||3681655.09|436827.88|m|-81.6783280691|33.2738079291|251.5|253.5|ft|S|0|0|ft|1962-03-01||True|True|D|253.5|253.5
1012934|19|F   16|MONITORING WELL|ABANDONED|UTM||3681498.59|436674.46|m|-81.6799644167|33.2723873592|252.90000000000001|255.90000000000001|ft|S|0|0|ft|1962-03-01||True|True|D|255.90000000000001|255.90000000000001
1013039|19|FSB 79|MONITORING WELL|ACTIVE|UTM||3681288.35|436869.23|m|-81.6778585296|33.2705024942|216.09999999999999|218|ft|S|12|42|ft|1981-10-09||True|True|D|206|176
1013040|19|FSB 79A|MONITORING WELL|ABANDONED|UTM||3681290.47|436871.42|m|-81.6778351639|33.270521744|216.09999999999999|218.19999999999999|ft|S|180.19999999999999|190.69999999999999|ft|1984-11-01||True|True|A|38|27.5
1013041|19|FSB 79B|MONITORING WELL|ACTIVE|UTM||3681292.59|436873.49|m|-81.6778130866|33.2705409868|216.19999999999999|218.30000000000001|ft|S|125|135.5|ft|1984-11-15||True|True|B|93.300000000000011|82.800000000000011
1013042|19|FSB 79C|MONITORING WELL|ACTIVE|UTM||3681295.23|436876.13|m|-81.6777849256|33.2705649532|216.59999999999999|218.69999999999999|ft|S|57|66.799999999999997|ft|1984-02-27||True|True|C|161.69999999999999|151.89999999999998
1013043|19|FSB 87A|MONITORING WELL|ABANDONED|UTM||3681761.65|436515.69|m|-81.6816875585|33.2747507231|285.60000000000002|287.89999999999998|ft|S|242|252.5|ft|1984-10-22||True|True|A|45.899999999999977|35.399999999999977
1013044|19|FSB 87B|MONITORING WELL|ABANDONED|UTM||3681758.53|436513.85|m|-81.6817070963|33.2747224736|285.5|287.60000000000002|ft|S|185|195.5|ft|1984-11-01||True|True|B|102.60000000000002|92.100000000000023
1013045|19|FSB 87C|MONITORING WELL|ACTIVE|UTM||3681755.21|436511.93|m|-81.681727479|33.2746924154|285.64999999999998|287.97000000000003|ft|S|126|136.5|ft|1984-11-07||True|True|C|161.97000000000003|151.47000000000003
1013046|19|FSB 87D|MONITORING WELL|ACTIVE|UTM||3681751.63|436509.9|m|-81.6817490246|33.2746600056|285.30000000000001|287.60000000000002|ft|S|68.5|97.900000000000006|ft|1984-11-15||True|True|D|219.10000000000002|189.70000000000002
1013047|19|FSB 88C|MONITORING WELL|ACTIVE|UTM||3682017.46|436857.95|m|-81.6780304674|33.2770781296|280.39999999999998|283.10000000000002|ft|S|112|122|ft|1987-10-07||True|True|C|171.10000000000002|161.10000000000002
1013048|19|FSB 88D|MONITORING WELL|ACTIVE|UTM||3682019.67|436859.74|m|-81.6780114013|33.2770981678|280.10000000000002|282.5|ft|S|58|78|ft|1987-10-07||True|True|D|224.5|204.5
1013049|19|FSB 89C|MONITORING WELL|ACTIVE|UTM||3681970.17|436827.25|m|-81.6783568105|33.2766497935|279.10000000000002|281.5|ft|S|113|123|ft|1987-10-07||True|True|C|168.5|158.5
1013050|19|FSB 89D|MONITORING WELL|ACTIVE|UTM||3681967.27|436825.82|m|-81.6783719628|33.2766235528|278.89999999999998|281.61000000000001|ft|S|57|77|ft|1987-10-07||True|True|D|224.61000000000001|204.61000000000001
