STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|ANALYSIS_DATE|COLLECTION_DATE|MDATE|MYEAR|MMONTH|MDAY|MQUARTER|ANALYTE_NAME|RESULT|RESULT_UNITS|PQL|PQL_UNITS|RESULT_SEQ|SAMPLE_SEQ|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2008-02-05 00:00:00|2008-01-30 00:00:00|2008-02-05 00:00:00|2008|2|5|1|NITRATE-NITRITE AS NITROGEN|7870|ug/L|500|ug/L|31544129|31448020|279.10000000000002|281.5|168.5|158.5
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2008-02-04 00:00:00|2008-01-30 00:00:00|2008-02-04 00:00:00|2008|2|4|1|NITRATE-NITRITE AS NITROGEN|228000|ug/L|25000|ug/L|31543509|31448012|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2008-02-04 00:00:00|2008-01-30 00:00:00|2008-02-04 00:00:00|2008|2|4|1|NITRATE-NITRITE AS NITROGEN|56100|ug/L|2500|ug/L|31543614|31448015|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2008-02-04 00:00:00|2008-01-30 00:00:00|2008-02-04 00:00:00|2008|2|4|1|NITRATE-NITRITE AS NITROGEN|5740|ug/L|500|ug/L|31543649|31448018|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2008-02-05 00:00:00|2008-01-30 00:00:00|2008-02-05 00:00:00|2008|2|5|1|NITRATE-NITRITE AS NITROGEN|8200|ug/L|500|ug/L|31543684|31448020|279.10000000000002|281.5|168.5|158.5
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2008-02-04 00:00:00|2008-01-30 00:00:00|2008-02-04 00:00:00|2008|2|4|1|NITRATE-NITRITE AS NITROGEN|17600|ug/L|1250|ug/L|31543754|31448022|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2008-02-11 00:00:00|2008-02-05 00:00:00|2008-02-11 00:00:00|2008|2|11|1|NITRATE-NITRITE AS NITROGEN|44100|ug/L|2500|ug/L|31590129|31448063|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2007-05-09 00:00:00|2007-05-01 00:00:00|2007-05-09 00:00:00|2007|5|9|2|NITRATE-NITRITE AS NITROGEN|119000|ug/L|5000|ug/L|30903674|30761302|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2007-07-31 00:00:00|2007-07-27 00:00:00|2007-07-31 00:00:00|2007|7|31|3|NITRATE-NITRITE AS NITROGEN|18600|ug/L|2500|ug/L|31215880|30922562|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2007-07-31 00:00:00|2007-07-27 00:00:00|2007-07-31 00:00:00|2007|7|31|3|NITRATE-NITRITE AS NITROGEN|10200|ug/L|2500|ug/L|31215915|30922560|279.10000000000002|281.5|168.5|158.5
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|2007-08-02 00:00:00|2007-07-30 00:00:00|2007-08-02 00:00:00|2007|8|2|3|NITRATE-NITRITE AS NITROGEN|2300|ug/L|250|ug/L|31216903|30922601|250.09999999999999|253|170.80000000000001|160.80000000000001
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2007-07-31 00:00:00|2007-07-27 00:00:00|2007-07-31 00:00:00|2007|7|31|3|NITRATE-NITRITE AS NITROGEN|5070|ug/L|500|ug/L|31215950|30922558|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2007-07-31 00:00:00|2007-07-27 00:00:00|2007-07-31 00:00:00|2007|7|31|3|NITRATE-NITRITE AS NITROGEN|1740|ug/L|500|ug/L|31216013|30922630|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2007-08-02 00:00:00|2007-07-30 00:00:00|2007-08-02 00:00:00|2007|8|2|3|NITRATE-NITRITE AS NITROGEN|63600|ug/L|5000|ug/L|31216743|30922557|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2007-08-02 00:00:00|2007-07-30 00:00:00|2007-08-02 00:00:00|2007|8|2|3|NITRATE-NITRITE AS NITROGEN|283000|ug/L|25000|ug/L|31228194|30980561|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013088|FSB107C|436847.37|3681845.66|33.2755279397|-81.6781320904|2007-08-13 00:00:00|2007-07-31 00:00:00|2007-08-13 00:00:00|2007|8|13|3|NITRATE-NITRITE AS NITROGEN|29300|ug/L|1000|ug/L|31236839|30922580|268.94999999999999|271.39999999999998|163.39999999999998|153.39999999999998
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2007-08-13 00:00:00|2007-07-31 00:00:00|2007-08-13 00:00:00|2007|8|13|3|NITRATE-NITRITE AS NITROGEN|50100|ug/L|2000|ug/L|31236886|30922594|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013072|FSB 98C|436555.41|3681707.45|33.274264198|-81.6812572791|2007-08-13 00:00:00|2007-07-31 00:00:00|2007-08-13 00:00:00|2007|8|13|3|NITRATE-NITRITE AS NITROGEN|61300|ug/L|2500|ug/L|31236092|30980566|282.39999999999998|284.60000000000002|160.60000000000002|150.60000000000002
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2007-08-15 00:00:00|2007-08-07 00:00:00|2007-08-15 00:00:00|2007|8|15|3|NITRATE-NITRITE AS NITROGEN|90000|ug/L|12500|ug/L|31258236|30922597|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2007-08-15 00:00:00|2007-08-07 00:00:00|2007-08-15 00:00:00|2007|8|15|3|NITRATE-NITRITE AS NITROGEN|43800|ug/L|5000|ug/L|31258190|30922585|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2010-03-22 00:00:00|2010-03-01 00:00:00|2010-03-22 00:00:00|2010|3|22|1|NITRATE-NITRITE AS NITROGEN|131000|ug/L|2500|ug/L|32444591|32330982|216.25999999999999|218.97|172.97|162.97
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2010-04-20 00:00:00|2010-04-12 00:00:00|2010-04-20 00:00:00|2010|4|20|2|NITRATE-NITRITE AS NITROGEN|4780|ug/L|500|ug/L|32503000|32428212|279.10000000000002|281.5|168.5|158.5
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2009-11-16 00:00:00|2009-11-11 00:00:00|2009-11-16 00:00:00|2009|11|16|4|NITRATE-NITRITE AS NITROGEN|134000|ug/L|5000|ug/L|32294731|32143361|227.09999999999999|229.87|141.87|131.87
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2009-11-16 00:00:00|2009-11-11 00:00:00|2009-11-16 00:00:00|2009|11|16|4|NITRATE-NITRITE AS NITROGEN|70100|ug/L|5000|ug/L|32294730|32143374|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2009-11-16 00:00:00|2009-11-10 00:00:00|2009-11-16 00:00:00|2009|11|16|4|NITRATE-NITRITE AS NITROGEN|26800|ug/L|2500|ug/L|32294725|32143350|277|279.39999999999998|161.49999999999997|151.49999999999997
